stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station
9402,6252,Pasaj CFR Constanta,,44.48938,26.118795,,,,
10682,6254,Piata Dorobanti,,44.461783,26.094912,,,,
9407,6256,Piata Dorobanti,,44.461031,26.09386,,,,
9888,6257,Piata Dorobanti,,44.459751,26.094479,,,,
9408,6258,Gruiu,,44.718874,26.24052,,,,
9442,6259,Petre Marinescu,,44.418495,26.080207,,,,
7261,626,11 Iunie,,44.424507,26.09613,,,,
9882,6260,Calea Grivitei,,44.44401,26.09225,,,,
9884,6262,Cuza Voda,,44.72503,26.23494,,,,
9886,6263,Cotinii,,44.723594,26.241019,,,,
9887,6264,Cotinii,,44.723779,26.241138,,,,
9885,6265,Cuza Voda,,44.725119,26.235625,,,,
10683,6266,Soseaua Colentina,,44.462915,26.13332,,,,
9889,6267,Erou Iancu Nicolae,,44.513481,26.137531,,,,
9890,6268,Complex Comercial Fizicienilor,,44.407947,26.148563,,,,
10121,6269,Ghencea,,44.414946,26.046655,,,,
3176,627,Soseaua Campia Libertatii,,44.423083,26.150502,,,,
10122,6270,Ghencea,,44.414857,26.046826,,,,
10123,6271,Ghencea,,44.414953,26.046474,,,,
10124,6272,Ghencea,,44.414847,26.046674,,,,
10092,6278,Veronica Micle,,44.429355,26.274069,,,,
10107,6279,Veronica Micle,,44.429545,26.273991,,,,
3183,628,Pod Lacuri,,44.424202,26.157747,,,,
3180,629,Bd. Nicolae Grigorescu,,44.424881,26.162827,,,,
3516,63,Gara de Nord,,44.446219,26.073369,,,,
10168,6306,Ghidigeni,,44.410961,26.021089,,,,
7364,631,Piata Regina Maria,,44.421936,26.091207,,,,
10173,6316,Catiche,,44.411641,25.881077,,,,
10174,6317,Catiche,,44.411145,25.881453,,,,
10175,6318,Tudor Gociu,,44.378413,26.09533,,,,
10416,6319,Dimitrie Cantemir,,44.515321,26.108471,,,,
7366,632,Sebastian,,44.412361,26.073942,,,,
10415,6320,Dimitrie Cantemir,,44.515129,26.110033,,,,
10417,6321,Proda,,44.340258,26.073024,,,,
10418,6322,Proda,,44.340444,26.073437,,,,
10450,6323,Piata Delfinului,,44.445106,26.15692,,,,
10685,6324,Garii 96,,44.339512,26.10064,,,,
10686,6325,Garii 96,,44.339423,26.100426,,,,
10687,6328,Soseaua Salaj 363,,44.387371,26.060757,,,,
10688,6329,Soseaua Salaj 363,,44.387318,26.060584,,,,
3380,633,Pod Lacuri,,44.424271,26.157984,,,,
12053,6332,Scoala Gimnaziala nr. 81,,44.420036,26.112724,,,,
12054,6333,Panait Cerna,,44.422374,26.1118,,,,
12055,6334,Mircea Voda,,44.425854,26.111854,,,,
12056,6335,Panait Cerna,,44.421808,26.111885,,,,
12057,6336,Scoala Gimnziala nr. 81,,44.419459,26.112796,,,,
10690,6337,Stirbei Voda,,44.558258,25.951709,,,,
10741,6338,Sinaia,,44.525653,26.197699,,,,
10742,6339,Busteni,,44.529589,26.200405,,,,
10743,6340,Targu Jiu,,44.531449,26.201733,,,,
10744,6341,Primaria Stefanestii de Jos,,44.535177,26.201511,,,,
10740,6342,Baza de Aprovizionare,,44.519323,26.193252,,,,
10746,6343,Stadion,,44.53854,26.204616,,,,
10749,6344,Biserica Boltas,,44.542834,26.2117,,,,
10763,6345,Ion Creanga,,44.64879,26.238777,,,,
10772,6346,Merii Petchii,,44.742637,26.312374,,,,
10782,6347,Ion Creanga,,44.648315,26.238077,,,,
10801,6348,Primaria Stefanestii de Jos,,44.534562,26.201827,,,,
10802,6349,Targu Jiu,,44.531138,26.201395,,,,
10812,6350,Busteni,,44.529308,26.20014,,,,
10813,6351,Sinaia,,44.524399,26.196696,,,,
10814,6352,Baza de Aprovizionare,,44.519316,26.193152,,,,
10831,6353,Dealul Morii,,44.716367,26.250508,,,,
10822,6354,Trandafirilor,,44.714635,26.253941,,,,
10823,6355,Lipia - Centru,,44.713827,26.261667,,,,
10824,6356,Centru Medical,,44.711422,26.317938,,,,
10825,6357,Moara,,44.702799,26.326588,,,,
10826,6358,La Troita,,44.699809,26.33063,,,,
10827,6359,Orhideelor,,44.691489,26.345968,,,,
7360,636,Clabucet,,44.471258,26.051434,,,,
10828,6360,Scoala Micsunestii Mari,,44.691722,26.354405,,,,
10829,6361,Micsunestii Mari,,44.693466,26.359528,,,,
10830,6362,Magazin,,44.692694,26.357236,,,,
10821,6363,Scoala Micsunestii Mari,,44.691361,26.353108,,,,
10832,6364,Orhideelor,,44.692128,26.345276,,,,
10833,6365,La Troita,,44.700061,26.330108,,,,
10834,6366,Moara,,44.703254,26.326344,,,,
11090,6367,Prevederii,,44.409652,26.163707,,,,
10836,6368,Lipia - centru,,44.714219,26.260999,,,,
10837,6369,Trandafirilor,,44.71467,26.253428,,,,
7354,637,Brasov,,44.414099,26.034301,,,,
10838,6370,Dealul Morii,,44.716866,26.249687,,,,
10839,6371,Lavei,,44.405236,26.015275,,,,
10842,6372,Republica,,44.434067,26.186739,,,,
10841,6373,Republica,,44.433257,26.187214,,,,
10843,6374,Remat,,44.521769,25.96109,,,,
10840,6376,Carrefour Militari,,44.438137,25.959993,,,,
10846,6378,Piata Iancului,,44.441056,26.132556,,,,
10921,6380,Greenfield,,44.538298,26.092166,,,,
10984,6381,Fabrica de Glucoza,,44.478681,26.124602,,,,
10985,6382,Fabrica de Glucoza 15,,44.478423,26.121613,,,,
10986,6383,George Constantinescu,,44.477845,26.116384,,,,
10987,6384,Chefalului,,44.476203,26.110138,,,,
10988,6385,Barbu Vacarescu,,44.475661,26.106237,,,,
10989,6387,Barbu Vacarescu,,44.475608,26.108089,,,,
10990,6388,Chefalului,,44.476655,26.111498,,,,
10991,6389,George Constantinescu,,44.477923,26.117768,,,,
3879,639,Piata Leul,,44.434467,26.058093,,,,
10992,6390,Fabrica de Glucoza 8,,44.478416,26.122812,,,,
10993,6391,Petricani,,44.478587,26.124679,,,,
10852,6392,Universitatea Adventus,,44.423403,26.275826,,,,
10851,6393,Universitatea Adventus,,44.424486,26.276035,,,,
11089,6396,Piata Titan,,44.412455,26.163366,,,,
11091,6398,Malva,,44.405107,26.162802,,,,
11092,6399,Pasajul Nicolae Grigorescu,,44.400273,26.160525,,,,
3509,64,Gara Basarab,,44.449532,26.067908,,,,
11087,6400,Pasajul Nicolae Grigorescu,,44.40036,26.161132,,,,
11088,6401,Malva,,44.405919,26.163365,,,,
10866,6402,Tunari-Sens Giratoriu,,44.539851,26.142538,,,,
10861,6404,Tunari,,44.550094,26.141967,,,,
10857,6405,Tunari-Sens Giratoriu,,44.539753,26.142286,,,,
10899,6406,Biserica Sfintii Brancoveni,,44.36349,26.113027,,,,
10900,6407,Drumul Binelui,,44.36418,26.117173,,,,
10901,6408,Aurel Persu,,44.367244,26.120027,,,,
10902,6409,Drumul Jilavei,,44.368203,26.126695,,,,
7346,641,Pod Baneasa,,44.489974,26.080523,,,,
10903,6410,Drumul Jilavei 99,,44.371399,26.128651,,,,
10904,6411,Maria Lazarescu,,44.376047,26.132288,,,,
10905,6412,Macesului,,44.372041,26.140599,,,,
10906,6413,Drumul Cretestilor,,44.367706,26.134055,,,,
10907,6414,Metalurgiei,,44.370186,26.12271,,,,
10908,6415,Aurel Persu,,44.367338,26.119388,,,,
10909,6416,Drumul Postalionului,,44.371059,26.115089,,,,
10910,6417,Drumul Dealul Cucului,,44.368086,26.114336,,,,
10914,6419,Halelor,,44.465555,26.352848,,,,
7342,642,Piata Chirigiu,,44.417933,26.082946,,,,
10912,6420,Weber,,44.465871,26.366565,,,,
10913,6421,Weber,,44.465943,26.366431,,,,
10915,6422,Halelor,,44.465524,26.352162,,,,
10917,6424,Andronache,,44.698001,26.335336,,,,
10918,6425,Andronache,,44.698067,26.335267,,,,
7085,6426,Piata Sudului,,44.391711,26.123552,,,,
10922,6429,Greenfield,,44.538289,26.092417,,,,
10954,6430,Petrus,,44.309586,26.113272,,,,
10955,6431,La Ceausu,,44.297156,26.122068,,,,
10957,6432,Petrus,,44.309811,26.113023,,,,
10956,6433,La Ceausu,,44.297663,26.121761,,,,
10981,6434,Biharia,,44.496903,26.098811,,,,
10979,6435,Stefan Mihailescu Braila,,44.496708,26.107597,,,,
10978,6436,Stefan Mihailescu Braila,,44.496946,26.108057,,,,
10980,6437,Drumul Nisipoasa,,44.496723,26.102303,,,,
10996,6439,Slt. Stanciu Gheorghita,,44.335306,25.943901,,,,
7343,644,Pod Baneasa,,44.490663,26.078947,,,,
10998,6440,Barajului,,44.333674,25.947192,,,,
11000,6441,Zavoiului,,44.332457,25.951916,,,,
11001,6442,Zavoiului,,44.332365,25.952522,,,,
10999,6443,Barajului,,44.33375,25.946536,,,,
10997,6444,Slt. Stanciu Gheorghita,,44.335758,25.943517,,,,
11002,6445,Cornetu,,44.330055,25.95259,,,,
11003,6446,Cornetu,,44.330296,25.95293,,,,
11007,6447,Semanatoarea,,44.445492,26.046352,,,,
11008,6448,Poet George Tarnea,,44.454127,26.26803,,,,
11009,6449,Poet George Tarnea,,44.454027,26.266129,,,,
7345,645,Gara Baneasa,,44.484006,26.075753,,,,
11093,6457,Splaiul Unirii,,44.398112,26.159027,,,,
11094,6458,Intrarea Serelor,,44.392825,26.155583,,,,
11076,6463,Splaiul Unirii,,44.398293,26.159843,,,,
11023,6464,Arcadiei,,44.373643,26.130485,,,,
11024,6465,Glina,,44.384575,26.2562,,,,
11025,6466,Manolache,,44.403189,26.24786,,,,
11028,6467,Biserica Sfintii Brancoveni,,44.364,26.113175,,,,
11027,6468,Darvari,,44.414105,25.87759,,,,
11026,6469,Darvari,,44.414155,25.877396,,,,
12009,6472,Soseaua Colentina,,44.469466,26.142401,,,,
12011,6473,Nicolae Zamfir,,44.473028,26.141398,,,,
12012,6474,Agregatelor,,44.476874,26.139316,,,,
12013,6475,Agregatelor,,44.476071,26.139872,,,,
12014,6476,Soseaua Colentina,,44.469604,26.142147,,,,
11107,6477,Cartier Panduri,,44.425564,26.065708,,,,
11108,6478,Piata Danny Huwe,,44.42855,26.062044,,,,
7340,648,Arcul de Triumf,,44.46695,26.07948,,,,
11072,6481,Piata Sfanta Vineri,,44.42985,26.107347,,,,
11071,6482,Piata Victoriei,,44.452117,26.0865,,,,
11070,6483,Piata Victoriei,,44.452056,26.087047,,,,
11077,6484,Fundeni,,44.470472,26.176218,,,,
11079,6485,Piersicului,,44.471225,26.17461,,,,
11082,6486,Parului,,44.470718,26.170879,,,,
11083,6487,Ciresului,,44.467865,26.16753,,,,
11086,6488,Livada,,44.465633,26.164973,,,,
11085,6489,Livada,,44.465186,26.164572,,,,
7341,649,Piata Regina Maria,,44.421119,26.090223,,,,
11084,6490,Ciresului,,44.468184,26.168015,,,,
11081,6491,Parului,,44.471148,26.171483,,,,
11080,6492,Piersicului,,44.471349,26.174309,,,,
11078,6493,Fundeni,,44.470267,26.176199,,,,
10835,6494,Primaria Nuci,,44.711974,26.317577,,,,
12071,6495,Pantelimon,,44.440188,26.183511,,,,
12073,6496,Pantelimon,,44.440257,26.183521,,,,
12069,6497,Pantelimon,,44.440058,26.183602,,,,
12068,6498,Pantelimon,,44.440142,26.183226,,,,
12067,6499,Pantelimon,,44.44054,26.183365,,,,
3511,65,Calea Giulesti,,44.447973,26.064422,,,,
7392,650,Bd. Petrila,,44.512286,26.018959,,,,
12070,6502,Pantelimon,,44.440265,26.18306,,,,
12072,6503,Pantelimon,,44.440333,26.183076,,,,
11101,6507,Complex Comercial Outlet,,44.406939,26.277292,,,,
11102,6508,Dr. Constantin Istrati,,44.411133,26.088362,,,,
11103,6509,Spatarul Preda,,44.411704,26.083163,,,,
7390,651,Buzias,,44.509631,26.02205,,,,
11104,6510,Calea Rahovei,,44.415226,26.078984,,,,
11105,6511,INOX,,44.418967,26.074373,,,,
11110,6512,Calea 13 Septembrie,,44.42187,26.070261,,,,
11111,6513,Calea Rahovei,,44.415276,26.078679,,,,
11112,6514,Spatarul Preda,,44.411115,26.083667,,,,
11120,6515,Therme Bucuresti,,44.606485,26.087066,,,,
11121,6516,Therme Bucuresti,,44.606233,26.087103,,,,
11119,6517,Petresti,,44.600167,26.072237,,,,
11122,6518,Complex Comercial,,44.60337,26.0707,,,,
7391,652,Doi Cocosi,,44.506873,26.025126,,,,
11129,6520,Dedeman Ghencea,,44.410363,26.034827,,,,
11132,6521,Dedeman Ghencea,,44.410158,26.034808,,,,
11134,6523,Romancierilor,,44.423915,26.025091,,,,
11133,6524,Romancierilor,,44.426134,26.024653,,,,
11135,6526,Prelungirea Ghencea 350,,44.407512,25.982933,,,,
11136,6527,Prelungirea Ghencea 81,,44.407454,25.983126,,,,
11128,6528,Drumul Gilaului,,44.370124,26.117316,,,,
11940,6529,Gruiu-Lipia,,44.71218,26.272738,,,,
11941,6530,Gruiu-Lipia,,44.712152,26.273097,,,,
11942,6531,Gruiu,,44.718875,26.24052,,,,
12010,6532,Litoralului,,44.470751,26.141785,,,,
12008,6535,Dumitru Brumarescu 14,,44.361339,26.137185,,,,
12007,6536,Dumitru Brumarescu 14,,44.360993,26.13751,,,,
12015,6537,Complex Comercial,,44.500223,26.064302,,,,
12016,6538,Complex Comercial,,44.500743,26.063458,,,,
12023,6539,Soseaua Mihai Bravu,,44.409654,26.122211,,,,
3928,654,Casa Studentilor,,44.437263,26.079213,,,,
12022,6540,Scorteni,,44.412085,26.119343,,,,
12024,6541,Univ. Crestina Dimitrie Cantemir,,44.416111,26.113759,,,,
12020,6542,V. V. Stanciu,,44.413356,26.11712,,,,
12021,6543,Bd. Abatorului,,44.410696,26.120038,,,,
6411,6544,Drumul Binelui,,44.371415,26.122985,,,,
7142,6545,Bd. Metalurgiei 29,,44.372951,26.122255,,,,
7145,6546,Bd. Metalurgiei 29,,44.373011,26.122073,,,,
6437,6547,Drumul Binelui,,44.36994,26.123562,,,,
12048,6548,Dumitru Brumarescu,,44.36735,26.133289,,,,
7393,655,11 Iunie,,44.423503,26.094433,,,,
12059,6550,Pasaj Mihai Bravu,,44.40701,26.121717,,,,
12060,6551,Pod Timpuri Noi,,44.416338,26.114686,,,,
12061,6552,Splaiul Unirii 45,,44.419008,26.11183,,,,
12063,6553,Panait Cerna,,44.422218,26.110378,,,,
12062,6554,Pasaj Mihai Bravu,,44.408069,26.121196,,,,
7365,6557,Stefan Burileanu,,44.484572,26.092222,,,,
7337,6558,Stefan Burileanu,,44.483397,26.092136,,,,
12066,6559,Mantuleasa,,44.432983,26.11205,,,,
6737,6560,Liceul Lucian Blaga,,44.440858,26.180476,,,,
6726,6561,Liceul Lucian Blaga,,44.440973,26.181183,,,,
12099,6562,Pantelimon,,44.43946,26.181563,,,,
12098,6563,Pantelimon,,44.439563,26.181613,,,,
7708,6564,Ferma Pantelimon,,44.464728,26.212153,,,,
7709,6565,Ferma Pantelimon,,44.464975,26.21214,,,,
12097,6566,Barbu Vacarescu,,44.45349,26.104957,,,,
7387,657,Cimitirul Eroilor Revolutiei,,44.406091,26.096048,,,,
7060,6575,Ion Cornea,,44.400253,26.087781,,,,
7071,6576,Ion Cornea,,44.399826,26.08731,,,,
6439,6577,Voila,,44.389187,26.125875,,,,
6460,6578,Voila,,44.388675,26.126139,,,,
6450,6579,Bd. G-ral Paul Teodorescu,,44.428636,26.055557,,,,
7388,658,Cutitul de Argint,,44.409226,26.097652,,,,
6446,6580,Bd. G-ral Paul Teodorescu,,44.428746,26.053793,,,,
3683,6581,Bd. G-ral Paul Teodorescu,,44.434583,26.052951,,,,
3471,6582,Bd. G-ral Paul Teodorescu,,44.428591,26.05397,,,,
12122,6583,Bd. G-ral Paul Teodorescu,,44.4287,26.055161,,,,
11109,6584,Bd. G-ral Paul Teodorescu,,44.429172,26.054575,,,,
12171,6586,Complex Comercial Baneasa,,44.507725,26.084373,,,,
12172,6587,Complex Comercial Baneasa,,44.507674,26.084326,,,,
12129,6588,Bragadiru Diamantului (Sosiri),,44.388563,26.000697,,,,
12130,6589,Bragadiru Diamantului,,44.388512,26.000421,,,,
7385,659,Adesgo,,44.411494,26.100741,,,,
12131,6590,Margelelor 38,,44.395658,26.00576,,,,
12132,6591,Cristalului,,44.392097,26.007395,,,,
12133,6592,Cristalului,,44.3911,26.008255,,,,
12134,6593,Rubinului,,44.396491,26.005132,,,,
12135,6594,Lavei,,44.405936,26.016053,,,,
12136,6595,Ghidigeni,,44.410959,26.021187,,,,
12137,6596,Piscu - Olarilor,,44.741789,26.064357,,,,
12138,6597,Piscu - Olarilor,,44.741736,26.064322,,,,
12140,6598,Metrou Nicolae Teclu,,44.407293,26.194017,,,,
12139,6599,Metrou Nicolae Teclu,,44.407073,26.195338,,,,
3477,66,Spitalul Panait Sarbu,,44.449784,26.061536,,,,
12145,6600,Cimitirul Ghencea 2,,44.407265,25.979764,,,,
12146,6601,Pasaj Domnesti,,44.406779,25.978782,,,,
12141,6602,Balta Neagra,,44.69804,26.30695,,,,
12142,6603,Balta Neagra,,44.69803,26.30651,,,,
12147,6604,La Bacanie,,44.679966,26.11558,,,,
12148,6605,Centrul Comercial,,44.681986,26.161503,,,,
12149,6606,Centrul Comercial,,44.683152,26.162649,,,,
12156,6607,Pasarela,,44.395906,26.218552,,,,
12158,6608,Centura Domnesti,,44.404794,25.969105,,,,
12157,6609,Centura Domnesti,,44.404824,25.968928,,,,
12159,6610,Statia Electrica,,44.404335,25.966543,,,,
12168,6614,Piata Francofoniei,,44.425017,26.090835,,,,
12169,6615,Piata Constitutiei,,44.428685,26.091167,,,,
12176,6616,Institutul Meteorologic,,44.512741,26.081284,,,,
12177,6617,Institutul Meteorologic,,44.513094,26.081229,,,,
12178,6618,Cartier Greenfield,,44.538193,26.094845,,,,
12179,6619,Cartier Greenfield,,44.538069,26.094857,,,,
7127,6622,Maguricea,,44.483284,26.098291,,,,
12182,6623,Piata Drumul Taberei,,44.422144,26.03578,,,,
12183,6624,Piata Drumul Taberei,,44.42164,26.034358,,,,
12184,6625,Parc Drumul Taberei,,44.422312,26.033666,,,,
12255,6629,Ferma,,44.712111,26.281579,,,,
12256,6630,Ferma,,44.711673,26.282266,,,,
12190,6631,Tamasi,,44.577384,25.998781,,,,
12193,6632,DNCB,,44.33935,26.155886,,,,
12194,6633,DNCB,,44.339509,26.156764,,,,
12195,6634,Peco Silflor Move,,44.337146,26.146035,,,,
12197,6635,Colegiul National Gheorghe Lazar,,44.434983,26.089546,,,,
12198,6636,Cismigiu,,44.438334,26.087626,,,,
12199,6637,Stirbei Voda,,44.440271,26.086483,,,,
12200,6638,Popa Tatu,,44.443567,26.083739,,,,
12201,6639,Berzei,,44.444755,26.082104,,,,
12202,6640,Piata Victoriei,,44.451383,26.084554,,,,
12204,6641,Piata Floreasca,,44.460361,26.101032,,,,
12203,6642,George Calinescu,,44.461763,26.101247,,,,
12205,6643,Piata Dorobanti,,44.461125,26.094584,,,,
12206,6644,Aleea Lacului,,44.45393,26.163568,,,,
12207,6645,Aleea Lacului,,44.454819,26.163872,,,,
12208,6646,Fundeni,,44.457728,26.162757,,,,
12209,6647,Fundeni,,44.457431,26.162722,,,,
12218,6648,Parc Teilor,,44.423167,26.193956,,,,
12219,6649,Gura Siriului,,44.420273,26.191279,,,,
12220,6650,Varasti,,44.42145,26.18719,,,,
12221,6651,Fruntas Stan Constantin,,44.422168,26.18399,,,,
12222,6652,Bd. 1 Decembrie 1918,,44.423198,26.178432,,,,
12223,6653,Fruntas Stan Constantin,,44.422498,26.18242,,,,
12224,6654,Varasti,,44.421035,26.188409,,,,
12225,6655,Gura Siriului,,44.420543,26.192647,,,,
12226,6656,Parc Teilor,,44.422961,26.193854,,,,
12236,6657,Splaiul Unirii 550,,44.400991,26.151337,,,,
12243,6658,Piata Victoriei,,44.453861,26.086181,,,,
12244,6659,Arcul de Triumf,,44.466205,26.07856,,,,
12245,6660,Arhitect Ion Mincu,,44.458466,26.082429,,,,
12246,6661,Piata Victoriei,,44.45483,26.084366,,,,
12247,6662,Arhitect Ion Mincu,,44.460412,26.08623,,,,
12249,6663,Bd. Poligrafiei,,44.483556,26.059126,,,,
12252,6664,Gradinita Domnesti,,44.400343,25.91085,,,,
12250,6665,Muzeul Satului,,44.471769,26.075811,,,,
12251,6666,Piata Charles de Gaulle,,44.465217,26.086552,,,,
12253,6667,Cartierul Tineretului,,44.632773,26.181164,,,,
12254,6668,Cartierul Tineretului,,44.632918,26.181855,,,,
12257,6669,Bd. Eroilor,,44.434236,26.073441,,,,
7377,667,Gladiolelor,,44.392226,26.025064,,,,
12258,6670,Pasaj Otopeni,,44.533941,26.06956,,,,
12259,6671,Valea Ialomitei,,44.421227,26.015718,,,,
12260,6672,Drumul Padurea Pustnicu,,44.536813,26.083772,,,,
12261,6673,Drumul Padurea Pustnicu,,44.536695,26.083478,,,,
12264,6674,Scoala Gimnaziala Petru Rares,,44.449552,25.984526,,,,
12265,6675,Apeductului 64,,44.450528,25.979286,,,,
12266,6676,Veseliei,,44.451673,25.972135,,,,
12267,6677,Stelelor 10,,44.45056,25.970753,,,,
12268,6678,Stelelor 64,,44.444067,25.971492,,,,
12269,6679,Drumul Ciorogarla,,44.441611,25.971822,,,,
7376,668,Celofibrei,,44.390681,26.019475,,,,
12270,6680,Sergent Ilie Petre,,44.44132,25.977311,,,,
12262,6681,Valea Ialomitei,,44.421166,26.0141,,,,
12271,6682,Tineretului 13,,44.44162,25.983567,,,,
12279,6684,Sfintii Voievozi,,44.447299,26.086879,,,,
12280,6685,Bd. Nicolae Balcescu,,44.439148,26.099982,,,,
12281,6686,Sala Palatului,,44.437664,26.095355,,,,
12282,6687,Stirbei Voda,,44.439925,26.093437,,,,
12283,6688,C.A. Rosetti,,44.441226,26.103902,,,,
12284,6689,Vasile Lascar,,44.442184,26.11,,,,
12285,6690,Calea Mosilor,,44.440819,26.116361,,,,
12286,6691,Verzisori,,44.415797,26.10935,,,,
12287,6692,Verzisori,,44.415772,26.109429,,,,
12288,6693,Aeroport Baneasa,,44.49728,26.079613,,,,
12289,6694,INML,,44.38862,26.143113,,,,
12290,6695,Iuliu Hatieganu,,44.389385,26.148114,,,,
12291,6696,Intrarea serelor,,44.392215,26.154783,,,,
12292,6697,Iuliu Hatieganu,,44.389098,26.146425,,,,
12303,6698,Primaverii,,44.391483,26.28446,,,,
7301,670,Grivitei,,44.372184,25.977938,,,,
12295,6701,Brasov,,44.414245,26.036617,,,,
12296,6702,Rasadnitei,,44.47389,26.004937,,,,
12298,6703,Chiajna-Stelelor,,44.441266,25.97446,,,,
12297,6704,Chiajna-Stelelor,,44.441486,25.972543,,,,
12312,6705,Peris Sat,,44.687687,25.976395,,,,
12313,6706,Parcului,,44.682338,25.979257,,,,
12314,6707,Pelicanului,,44.678647,25.98232,,,,
12315,6708,Patrana,,44.675489,25.985769,,,,
12316,6709,Gara Peris,,44.677482,25.997485,,,,
8423,671,Buda,,44.354302,25.959166,,,,
12311,6710,Parcului,,44.68291,25.978947,,,,
12310,6711,Pelicanului,,44.679225,25.98189,,,,
12309,6712,Patrana,,44.675225,25.984941,,,,
12308,6713,Gara Peris,,44.676982,25.997022,,,,
12321,6714,Razorului,,44.451085,26.00378,,,,
12320,6715,Acvila,,44.447477,25.9954,,,,
12319,6716,Rezervelor,,44.448223,25.99145,,,,
12322,6717,Piata Eroii Revolutiei,,44.404588,26.096692,,,,
12323,6718,Piata Eroii Revolutiei,,44.404074,26.096944,,,,
12326,6719,Cartier Henri Coanda,,44.4976,26.097341,,,,
8424,672,Aeroportului,,44.351147,25.954874,,,,
12327,6720,Cartier Henri Coanda,,44.49767,26.09835,,,,
12325,6721,Voluntarilor,,44.416086,26.149967,,,,
12340,6727,Piata Presei,,44.4786,26.07209,,,,
12339,6728,Piata Presei,,44.47879,26.07283,,,,
8425,673,Dispensar,,44.347584,25.950039,,,,
8426,674,Dispensar,,44.347618,25.950387,,,,
8427,675,Aeroportului,,44.351341,25.955472,,,,
8428,676,Buda,,44.354368,25.95947,,,,
7292,677,Grivitei,,44.372067,25.977974,,,,
7299,679,Celofibrei,,44.39031,26.018597,,,,
3482,68,Cimitirul Calvin,,44.45773,26.053133,,,,
7286,680,Gladiolelor,,44.392391,26.025966,,,,
3800,681,Valea Lunga,,44.433883,26.016658,,,,
7277,684,Adesgo,,44.411139,26.099871,,,,
7274,685,Cutitul de Argint,,44.408274,26.096349,,,,
3787,689,Aleea Raul Targului,,44.379992,26.126985,,,,
3480,69,George Valsan,,44.460395,26.047283,,,,
3853,690,Aliorului,,44.382694,26.124423,,,,
3852,692,Piata Gorjului,,44.433991,26.021597,,,,
3829,693,Piata Sudului,,44.39256,26.120845,,,,
3837,697,Veteranilor,,44.434145,26.031157,,,,
3362,699,Gara de Nord,,44.448028,26.076441,,,,
3134,7,Baba Novac,,44.42508,26.137511,,,,
3493,70,Bd. Constructorilor,,44.463221,26.041826,,,,
3230,700,Delea Veche,,44.431799,26.129887,,,,
3236,702,Piata Buzesti,,44.447759,26.082342,,,,
3232,703,Piata Victoriei,,44.451633,26.084515,,,,
3234,704,Piata Victoriei,,44.452456,26.084145,,,,
3741,706,Lujerului,,44.434151,26.03617,,,,
6876,707,Palatul Parlamentului,,44.424975,26.084155,,,,
3739,708,Liceul Tudor Vladimirescu,,44.43423,26.042959,,,,
6875,709,Piata Leul,,44.434041,26.059123,,,,
3494,71,Godeni,,44.46477,26.038926,,,,
3726,710,Piata Sudului,,44.393098,26.120593,,,,
11212,7100,Biserica Veche,,44.52711,26.242882,,,,
11255,7101,Biserica Veche,,44.527512,26.24225,,,,
11254,7102,Dispensar,,44.525366,26.246434,,,,
11213,7103,Dispensar,,44.525036,26.246913,,,,
11214,7104,Primaria Afumati,,44.523281,26.25032,,,,
11253,7105,Primaria Afumati,,44.524043,26.249027,,,,
11210,7106,Str. Dacia,,44.530006,26.237218,,,,
11257,7107,Str. Dacia,,44.530298,26.236777,,,,
11260,7108,Str. Doamna Stanca,,44.534537,26.227986,,,,
11207,7109,Str. Doamna Stanca,,44.534169,26.228666,,,,
3725,711,Emil Racovita,,44.388298,26.11901,,,,
11208,7110,Str. Domnita Ralu,,44.532618,26.232094,,,,
11259,7111,Str. Domnita Ralu,,44.532991,26.231492,,,,
11216,7112,Str. Garoafelor,,44.519093,26.258367,,,,
11251,7113,Str. Garoafelor,,44.519466,26.257851,,,,
11252,7114,Str. Moinesti,,44.521341,26.254249,,,,
11215,7115,Str. Moinesti,,44.520939,26.254816,,,,
11209,7116,Str. Motrului,,44.530817,26.235604,,,,
11258,7117,Str. Motrului,,44.531223,26.23497,,,,
11211,7118,Str. Scolii,,44.528395,26.240365,,,,
11256,7119,Str. Scolii,,44.528792,26.239741,,,,
11217,7120,Str. Teiului,,44.516078,26.261508,,,,
11250,7121,Str. Teiului,,44.516459,26.261278,,,,
11461,7122,Stupina,,44.532413,26.255916,,,,
11503,7123,Stupina,,44.532857,26.256422,,,,
11502,7124,Tufanului,,44.529153,26.253463,,,,
11462,7125,Tufanului,,44.528314,26.253308,,,,
11232,7126,Str. Craitei,,44.44473,26.349686,,,,
12143,7127,Notariat,,44.519414,26.24432,,,,
12144,7128,Notariat,,44.519269,26.244181,,,,
11322,7129,CFR Balaceanca,,44.404925,26.276081,,,,
3721,713,Aliorului,,44.382295,26.124625,,,,
11323,7131,Intrarea Ogorului,,44.396632,26.283088,,,,
11337,7132,Intrarea Ogorului,,44.397135,26.282655,,,,
11324,7133,Mieilor,,44.394555,26.287593,,,,
11336,7134,Mieilor,,44.39486,26.287152,,,,
11325,7135,Spital Balaceanca,,44.392415,26.291254,,,,
11335,7136,Spital Balaceanca,,44.393313,26.290602,,,,
11326,7137,Strada Veche,,44.388867,26.297744,,,,
11334,7138,Strada Veche,,44.389363,26.297126,,,,
3724,714,Aleea Raul Targului,,44.380472,26.126396,,,,
